fault_source_id|fault_summary_id|aseismic_slip_factor|compiler_id|completion_id|contributor_id|dip|dip_dir|last_movement|length|lower_sm_depth|magnitude|name|recurrence_interval|slip_rate|slip_type_id|upper_sm_depth|created_date|modified_date|tectonic_region|area|width|geom|compiler_name|contributor_name|pref_magnitude|pref_dip|pref_slip_rate|pref_length|pref_width|pref_area|pref_lsd|pref_usd|pref_recint|slip_type
6197||0.00|576||585|(40,60,50)|324||(12.2223254666,13.44455801326,12.2223254666)|(7,9,8)|(,,6.24591461292561)|Okurei 04|(,,2752)|(0.186686859223249,0.311144765372082,0.248915812297666)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(98.7918805757062,188.244173185521,127.640902053529)|(8.08290376865476,14.0015144417437,10.4432583146582)|MULTIPOLYGON(((176.51911608 -37.32991596,176.606667 -37.37999997,176.52666708 -37.46833299,176.43901284 -37.41824898,176.51911608 -37.32991596)))|Nicola Litchfield|Mark Stirling|6.24591461292561|50|0.248915812297666|12.2223254666|10.4432583146582|127.640902053529|8|0|2752|Normal
6198||0.00|576||585|(40,60,50)|250||(7.1624750158,11.40553830141,10.3686711831)|(7,9,8)|(,,6.15091172581253)|Okurei 05|(,,3895)|(0.11201211553395,0.186686859223249,0.1493494873786)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(57.8935962981054,159.694809243053,108.282711544866)|(8.08290376865476,14.0015144417437,10.4432583146582)|MULTIPOLYGON(((176.373864 -37.404918,176.47333308 -37.37166696,176.51833308 -37.45666701,176.41875096 -37.48991796,176.373864 -37.404918)))|Nicola Litchfield|Mark Stirling|6.15091172581253|50|0.1493494873786|10.3686711831|10.4432583146582|108.282711544866|8|0|3895|Normal
5928||0.00|576||585|(30,60,45)|280||(39.6,48.4,44)|(10,14,12)|(,,7.19106773123466)|Ahuriri River|(,,6129)|(0.1,1,0.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(457.261413198184,1355.2,746.704760932994)|(11.5470053837925,28,16.9705627484771)|MULTIPOLYGON(((169.43988204 -44.06701599,169.70000004 -44.07000003,169.623333 -44.21333304,169.61333292 -44.298333,169.69166712 -44.44499997,169.42988484 -44.44201602,169.35220584 -44.29534896,169.36258284 -44.210349,169.43988204 -44.06701599)))|Nicola Litchfield|Mark Stirling|7.19106773123466|45|0.5|44|16.9705627484771|746.704760932994|12|0|6129|Reverse
5929||0.00|576||585|(65,85,75)|145||(61.2,74.8,68)|(18,22,20)|(,,7.50073602864917)|Akatarawa - Otaki Forks|(,,6765)|(0.4,1,0.7)|212|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(1105.80793303775,1815.71870344468,1407.97560535771)|(18.0687570757803,24.2743142171748,20.7055236082017)|MULTIPOLYGON(((175.527468 -40.73960304,175.42428192 -40.84793604,175.31606412 -40.93126902,175.24120212 -41.03126901,175.18963896 -41.10626898,175.133061 -41.16960297,175.04166708 -41.12166699,175.09833288 -41.058333,175.15000008 -40.98333303,175.22499996 -40.88333304,175.33333296 -40.79999997,175.436667 -40.69166697,175.527468 -40.73960304)))|Nicola Litchfield|Mark Stirling|7.50073602864917|75|0.7|68|20.7055236082017|1407.97560535771|20|0|6765|Dextral-reverse
5930||0.00|576||585|(35,55,45)|120||(58.5,71.5,65)|(10,14,12)|(,,7.41701530477688)|Akatore|(,,3482)|(0.7,2.2,1.3)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(714.153134425452,1745.19024241672,1103.08657865101)|(12.2077458876146,24.4082551386954,16.9705627484771)|MULTIPOLYGON(((170.55841104 -46.02001203,170.48521296 -46.05834501,170.37725688 -46.16501202,170.37397116 -46.17834498,170.29919016 -46.24001199,170.25766092 -46.27834497,170.23101804 -46.28501199,170.22276792 -46.30834503,170.16463692 -46.365012,170.15986512 -46.428345,170.19176688 -46.49334498,169.99499988 -46.42000002,169.96333284 -46.35500004,169.96833288 -46.29166704,170.02666692 -46.23499998,170.03499984 -46.21166703,170.06166684 -46.20500001,170.10333288 -46.16666703,170.17833312 -46.10500002,170.18166708 -46.09166697,170.29000008 -45.98499996,170.36333316 -45.94666698,170.55841104 -46.02001203)))|Nicola Litchfield|Mark Stirling|7.41701530477688|45|1.3|65|16.9705627484771|1103.08657865101|12|0|3482|Reverse
5931||0.00|576||585|(50,70,60)|245||(18,22,20)|(10,14,12)|(,,6.67580707045316)|Albury|(,,10714)|(0.021,0.37,0.13)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(191.551999045664,402.065445114342,277.12812921102)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((170.69154588 -44.23288401,170.596872 -44.06788404,170.71333308 -44.03333304,170.80833312 -44.19833301,170.69154588 -44.23288401)))|Nicola Litchfield|Mark Stirling|6.67580707045316|60|0.13|20|13.856406460551|277.12812921102|12|0|10714|Reverse
5932||0.00|576||585|(40,60,50)|290||(9.71898539068,10.690883929748,9.71898539068)|(10,14,12)|(,,6.11353583597708)|Alderman East 01|(,,1826)|(0.1493494873786,0.248915812297666,0.199132649838133)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(112.225176631183,232.848880035913,152.246812486891)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.29278984 -36.94690602,176.44833288 -36.98000001,176.42000016 -37.06499997,176.26428288 -37.03190598,176.29278984 -36.94690602)))|Nicola Litchfield|Mark Stirling|6.11353583597708|50|0.199132649838133|9.71898539068|15.6648874719873|152.246812486891|12|0|1826|Normal
5933||0.00|576||585|(40,60,50)|315||(9.34212659334,17.58415800548,15.9855981868)|(10,14,12)|(,,6.40095942684755)|Alderman East 02|(,,2996)|(0.1493494873786,0.248915812297666,0.199132649838133)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(107.873586069368,382.985310181649,250.412596768627)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.33173608 -36.87231798,176.45666688 -36.95333301,176.34333312 -37.06499997,176.21821908 -36.98398503,176.33173608 -36.87231798)))|Nicola Litchfield|Mark Stirling|6.40095942684755|50|0.199132649838133|15.9855981868|15.6648874719873|250.412596768627|12|0|2996|Normal
5934||0.00|576||585|(40,60,50)|300||(9.1000424509,15.14119881769,13.7647261979)|(10,14,12)|(,,6.31456087742794)|Alderman East 03|(,,1475)|(0.261361602912549,0.435602671520915,0.348482137216732)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(105.078239173283,329.777332750755,215.62288697282)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.38458984 -36.88936596,176.53333284 -36.93833298,176.47666704 -37.04833296,176.32770912 -36.99936603,176.38458984 -36.88936596)))|Nicola Litchfield|Mark Stirling|6.31456087742794|50|0.348482137216732|13.7647261979|15.6648874719873|215.62288697282|12|0|1475|Normal
5935||0.00|576||585|(40,60,50)|305||(15.4861795117,17.03479746287,15.4861795117)|(10,14,12)|(,,6.38262590461411)|Alderman East 04|(,,1659)|(0.261361602912549,0.435602671520915,0.348482137216732)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(178.818998195977,371.020164182194,242.589259421776)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.49052704 -36.78442596,176.63333292 -36.84333303,176.55500016 -36.96499998,176.41196604 -36.906093,176.49052704 -36.78442596)))|Nicola Litchfield|Mark Stirling|6.38262590461411|50|0.348482137216732|15.4861795117|15.6648874719873|242.589259421776|12|0|1659|Normal
5936||0.00|576||585|(40,60,50)|320||(9.45079178413,10.395870962543,9.45079178413)|(10,14,12)|(,,6.0973726994536)|Alderman East 05|(,,1015)|(0.261361602912549,0.435602671520915,0.348482137216732)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(109.128343612451,226.423458203522,148.045589819579)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.43594816 -36.79140501,176.54833296 -36.88333299,176.471667 -36.94333302,176.359194 -36.85140504,176.43594816 -36.79140501)))|Nicola Litchfield|Mark Stirling|6.0973726994536|50|0.348482137216732|9.45079178413|15.6648874719873|148.045589819579|12|0|1015|Normal
5937||0.00|576||585|(40,60,50)|325||(13.3652155685,20.9925717804,19.084156164)|(10,14,12)|(,,6.50329503905519)|Alderman East 06|(,,2859)|(0.186686859223249,0.311144765372082,0.248915812297666)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(154.328216125017,457.221017481841,298.951158806894)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.60286288 -36.66426696,176.70999996 -36.75999996,176.55000012 -36.87499998,176.44270212 -36.77926698,176.60286288 -36.66426696)))|Nicola Litchfield|Mark Stirling|6.50329503905519|50|0.248915812297666|19.084156164|15.6648874719873|298.951158806894|12|0|2859|Normal
5938||0.00|576||585|(40,60,50)|115||(9.30567044422,21.28059147599,19.3459922509)|(10,14,12)|(,,6.51116604260746)|Alderman East 07|(,,4122)|(0.1,0.25,0.175)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(107.452626719207,463.494124924323,303.052791644288)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.29585812 -37.30723902,176.21333316 -37.196667,176.4 -37.10833299,176.48242812 -37.21890501,176.29585812 -37.30723902)))|Nicola Litchfield|Mark Stirling|6.51116604260746|50|0.175|19.3459922509|15.6648874719873|303.052791644288|12|0|4122|Normal
5939||0.00|576||585|(40,60,50)|109||(9.13135033611,20.13,18.3)|(10,14,12)|(,,6.47905994934147)|Alderman West 01|(,,10967)|(0.0466717148058124,0.0777861913430206,0.0622289530744165)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(105.439751492358,438.434088885801,286.667440737368)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.43674808 -37.12863798,176.28166692 -37.09333296,176.33833308 -36.93500001,176.49309096 -36.97030503,176.43674808 -37.12863798)))|Nicola Litchfield|Mark Stirling|6.47905994934147|50|0.0622289530744165|18.3|15.6648874719873|286.667440737368|12|0|10967|Normal
5940||0.00|576||585|(40,60,50)|149||(12.988525949,16.94,15.4)|(10,14,12)|(,,6.3794025587125)|Alderman West 02|(,,15395)|(0.0280030288834874,0.0466717148058124,0.0373373718446499)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(149.978579060632,368.955462778215,241.239267068605)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.48777484 -37.02737403,176.33499984 -36.98666703,176.35666716 -36.92166696,176.38999992 -36.855,176.54251104 -36.895707,176.50931184 -36.96237396,176.48777484 -37.02737403)))|Nicola Litchfield|Mark Stirling|6.3794025587125|50|0.0373373718446499|15.4|15.6648874719873|241.239267068605|12|0|15395|Normal
5941||0.00|576||585|(40,60,50)|144||(10.306600679,14.19,12.9)|(10,14,12)|(,,6.277084314698)|Alderman West 03|(,,12908)|(0.0280030288834874,0.0466717148058124,0.0373373718446499)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(119.010373529013,309.06009544409,202.077048388637)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.48855892 -36.98824203,176.40500004 -36.87833304,176.47999992 -36.86000004,176.52499992 -36.81999999,176.60849616 -36.92990898,176.563539 -36.96990903,176.48855892 -36.98824203)))|Nicola Litchfield|Mark Stirling|6.277084314698|50|0.0373373718446499|12.9|15.6648874719873|202.077048388637|12|0|12908|Normal
5942||0.00|576||585|(40,60,50)|117||(12.1645915611,11.33,10.3)|(10,14,12)|(,,6.14707350885788)|Alderman West 04|(,,10318)|(0.0280030288834874,0.0466717148058124,0.0373373718446499)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(140.464604247659,246.768913416599,161.34834096147)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.501826 -36.96799302,176.40833292 -36.86333301,176.45166684 -36.84500001,176.50166688 -36.81,176.59509516 -36.91466001,176.54513796 -36.94966002,176.501826 -36.96799302)))|Nicola Litchfield|Mark Stirling|6.14707350885788|50|0.0373373718446499|10.3|15.6648874719873|161.34834096147|12|0|10318|Normal
5943||0.00|576||585|(40,60,50)|106||(18.3103793085,13.42,12.2)|(10,14,12)|(,,6.24485857479741)|Alderman West 05|(,,7326)|(0.0466717148058124,0.0777861913430206,0.0622289530744165)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(211.430048454533,292.289392590534,191.111627158246)|(11.5470053837925,21.7801335760458,15.6648874719873)|MULTIPOLYGON(((176.576715 -36.76443804,176.51523312 -36.86277096,176.37166692 -36.80499996,176.43333312 -36.70666704,176.576715 -36.76443804)))|Nicola Litchfield|Mark Stirling|6.24485857479741|50|0.0622289530744165|12.2|15.6648874719873|191.111627158246|12|0|7326|Normal
5944||0.00|576||585|(70,90,80)|300||(64.8,79.2,72)|(13,17,15)|(,,7.44493652863219)|Alfredton - Makuri|(,,1729)|(1,3.07,2.9)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(842.4,1432.80895286157,1096.6607408366)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((176.14311012 -40.23431199,176.19500016 -40.26333303,176.12499996 -40.39499997,176.00666688 -40.526667,175.93999992 -40.55499999,175.93333308 -40.56666696,175.92999984 -40.58833302,175.79333304 -40.74833304,175.71166704 -40.76666703,175.65938712 -40.73764599,175.74106716 -40.719312,175.87785888 -40.55931198,175.88120904 -40.53764601,175.88788488 -40.52597904,175.95457416 -40.49764596,176.07300912 -40.36597902,176.14311012 -40.23431199)))|Nicola Litchfield|Mark Stirling|7.44493652863219|80|2.9|72|15.2313991782862|1096.6607408366|15|0|1729|Dextral
5945||0.00|576||585|(50,70,60)|145||(370.26,452.54,411.4)|(10,14,12)|(,,8.09788653561397)|Alpine  Fiordland to  Kaniere|(,,341)|(22,32,27)|205|(,,0)|2011-08-29|2011-08-29|Alpine Fault|(3940.22462036931,8270.48620600201,5700.52561787069)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((167.05892916 -45.11481399,166.98333312 -45.04166703,167.03333316 -45.03333303,167.16666708 -44.90000001,167.29999992 -44.80000002,167.81666688 -44.53333299,168.71833296 -44.06666697,170.76833316 -43.09666704,171.15000012 -42.89333301,171.22290696 -42.96647997,170.84148192 -43.169814,168.79267116 -44.13981402,167.89159908 -44.60648004,167.37527808 -44.87314698,167.24207592 -44.97314697,167.10891804 -45.10647999,167.05892916 -45.11481399)))|Nicola Litchfield|Mark Stirling|8.09788653561397|60|27|411.4|13.856406460551|5700.52561787069|12|0|341|Dextral
5946||0.00|576||585|(50,70,60)|145||(174.6,213.4,194)|(10,14,12)|(,,7.66260312570933)|Alpine Kaniere - Tophouse|(,,620)|(5,12,7)|205|(,,0)|2011-08-29|2011-08-29|Alpine Fault|(1858.05439074294,3900.03481760912,2688.1428533469)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((172.95710292 -41.86562499,172.489095 -42.12729099,172.42602084 -42.33395799,172.06795116 -42.54229098,171.69152112 -42.72729102,171.23015808 -42.96229101,171.15000012 -42.89333301,171.611667 -42.65833302,171.98833284 -42.47333298,172.34666712 -42.26499999,172.41000012 -42.05833299,172.87833312 -41.79666699,172.95710292 -41.86562499)))|Nicola Litchfield|Mark Stirling|7.66260312570933|60|7|194|13.856406460551|2688.1428533469|12|0|620|Dextral
5947||0.00|576||585|(80,90,90)|110||(118.08,144.32,131.2)|(13,17,15)|(,,7.78797261942331)|Alpine Resolution|(,,295)|(28,33,31)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(1535.04,2491.28826666496,1968)|(13,17.2622524020577,15)|MULTIPOLYGON(((165.81636504 -45.88310196,165.79166688 -45.86666697,166.20000012 -45.58333302,166.34166696 -45.50833296,166.95833292 -45.01666701,166.98266208 -45.033102,166.36620816 -45.52476804,166.224573 -45.59976801,165.81636504 -45.88310196)))|Nicola Litchfield|Mark Stirling|7.78797261942331|90|31|131.2|15|1968|15|0|295|Dextral
5948||0.00|576||585|(60,80,70)|140||(8.46,10.34,9.4)|(13,17,15)|(,,6.0942600452876)|Ararata|(,,17259)|(0.02,0.02,0.02)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(111.676618775194,202.973260636305,150.049065919104)|(13.2005459545147,19.6299091524473,15.9626665871387)|MULTIPOLYGON(((174.405996 -39.63327804,174.32666712 -39.58499997,174.39500016 -39.51833301,174.474252 -39.56661099,174.405996 -39.63327804)))|Nicola Litchfield|Mark Stirling|6.0942600452876|70|0.02|9.4|15.9626665871387|150.049065919104|15|0|17259|Normal
5949||0.00|576||585|(50,70,60)|135||(13.5,16.5,15)|(7,9,8)|(,,6.36420137454406)|Aratiatia|(,,1187)|(0.5,1.1,0.8)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(100.564799498974,193.852982465843,138.56406460551)|(7.44924440733139,11.7486656039905,9.23760430703401)|MULTIPOLYGON(((176.26505904 -38.60253099,176.17515912 -38.71253097,176.10999984 -38.68000002,176.19999984 -38.57000004,176.26505904 -38.60253099)))|Nicola Litchfield|Mark Stirling|6.36420137454406|60|0.8|15|9.23760430703401|138.56406460551|8|0|1187|Normal
5950||0.00|576||585|(30,50,40)|300||(56.7,69.3,63)|(10,14,12)|(,,7.42652989880157)|Ariel Bank|(,,723)|(4.43838478372975,8.8,6.06732292475561)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(740.165933051402,1940.4,1176.12721310647)|(13.0540728933228,28,18.668685922325)|MULTIPOLYGON(((178.07236596 -38.75851503,178.14594204 -38.67684804,178.18615008 -38.60684802,178.23129804 -38.55684798,178.22992212 -38.45851497,178.31358216 -38.34684801,178.39879596 -38.27351502,178.61000004 -38.35999998,178.52500008 -38.43333297,178.44166692 -38.54500002,178.443333 -38.64333303,178.398333 -38.69333298,178.35833304 -38.763333,178.28499996 -38.84499999,178.07236596 -38.75851503)))|Nicola Litchfield|Mark Stirling|7.42652989880157|40|6.06732292475561|63|18.668685922325|1176.12721310647|12|0|723|Reverse
5951||0.00|576||585|(30,50,40)|300||(14.4,17.6,16)|(9,13,11)|(,,6.60771010247843)|Ariel East|(,,716)|(0.652703644666139,3,1.55572382686041)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(169.180784697463,457.6,273.807393527433)|(11.7486656039905,26,17.1129620954645)|MULTIPOLYGON(((178.07467788 -38.80477404,178.14314988 -38.74810698,178.18828812 -38.691441,178.361667 -38.79666702,178.316667 -38.853333,178.24833288 -38.90999997,178.07467788 -38.80477404)))|Nicola Litchfield|Mark Stirling|6.60771010247843|40|1.55572382686041|16|17.1129620954645|273.807393527433|11|0|716|Reverse
6056||0.00|576||585|(45,70,60)|300||(40.5,49.5,45)|(10,14,12)|(,,7.14538376126831)|Hutt Peel|(,,6268)|(0.21,2,0.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(430.991997852744,980.049998724555,623.538290724796)|(10.6417777247591,19.7989898732233,13.856406460551)|MULTIPOLYGON(((170.99317512 -43.998408,171.20357388 -43.818408,171.25393212 -43.65507501,171.38499984 -43.70666697,171.33500016 -43.86999996,171.12499992 -44.04999996,170.99317512 -43.998408)))|Nicola Litchfield|Mark Stirling|7.14538376126831|60|0.5|45|13.856406460551|623.538290724796|12|0|6268|Reverse
